tag,problem_id,candidate_a,candidate_b,globally_viable,n_samples,n_correct,n_candidate_parsed,parse_rate,p_viable_first_total,p_viable_first_given_candidate,first_branch_entropy_given_candidate,pass_at_1,pass_at_half,pass_at_n
e02,168,c,m,m,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e02,169,u,y,u,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e02,170,p,u,u,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e02,171,n,y,n,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e02,172,m,x,x,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e02,173,c,o,o,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e02,174,e,p,p,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e02,175,t,z,t,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e02,176,i,x,x,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e02,177,c,i,c,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e02,178,s,y,y,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e02,179,k,l,k,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e02,180,v,x,v,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e02,181,b,g,b,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e02,182,v,y,y,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e02,183,e,q,q,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e02,184,p,z,z,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e02,185,f,q,f,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e02,186,s,y,y,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e02,187,p,z,z,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e02,188,l,z,l,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e02,189,j,o,j,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e02,190,c,r,r,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e02,191,v,y,y,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e02,192,q,y,y,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e02,193,g,r,r,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e02,194,b,k,k,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e02,195,p,u,p,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e02,196,k,z,k,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e02,197,n,w,n,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e02,198,b,y,b,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e02,199,k,o,o,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,0,j,v,v,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,1,h,o,h,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e04,2,f,v,f,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,3,l,u,l,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,4,j,n,j,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,5,r,x,r,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,6,b,z,z,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,7,b,r,r,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,8,d,p,d,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,9,f,n,f,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,10,b,i,i,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,11,n,o,o,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,12,j,v,v,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,13,h,w,h,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,14,d,x,d,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,15,l,t,l,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e04,16,h,t,t,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,17,d,l,d,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,18,r,z,r,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,19,r,u,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,20,p,q,q,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,21,c,u,u,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,22,g,l,l,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,23,h,u,u,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,24,e,y,y,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,25,g,o,g,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,26,a,g,a,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,27,f,y,f,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,28,f,z,f,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e04,29,b,r,r,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,30,w,x,x,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,31,i,w,i,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,32,h,n,n,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,33,t,u,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,34,o,p,p,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,35,e,s,e,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,36,i,u,i,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,37,h,v,v,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,38,m,o,o,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,39,x,z,x,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,40,q,s,s,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,41,i,j,i,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,42,s,t,t,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,43,q,t,t,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,44,r,s,s,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,45,i,l,l,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,46,f,p,p,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,47,n,o,o,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e04,48,r,t,r,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,49,e,l,l,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,50,y,z,y,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,51,c,m,m,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,52,c,r,r,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,53,r,u,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,54,p,w,p,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,55,d,o,o,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,56,m,u,m,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,57,f,x,f,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,58,l,s,l,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,59,q,r,q,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,60,k,m,m,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,61,m,o,o,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,62,p,s,p,16,11,16,1.0,1.0,1.0,0.0,0.6875,1.0,1.0
e04,63,b,c,c,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,64,m,x,m,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,65,f,l,l,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,66,i,j,i,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,67,e,i,e,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,68,l,p,l,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,69,f,j,j,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,70,k,v,v,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,71,d,q,q,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,72,w,z,w,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,73,n,w,n,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,74,r,v,v,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,75,a,r,a,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,76,d,x,x,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,77,a,r,r,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,78,h,y,y,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e04,79,d,n,d,16,11,16,1.0,1.0,1.0,0.0,0.6875,1.0,1.0
e04,80,i,y,i,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,81,e,r,e,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,82,m,p,m,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,83,d,v,d,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,84,l,u,u,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,85,v,y,y,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,86,m,n,n,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,87,o,t,t,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,88,k,m,k,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,89,s,v,s,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,90,l,v,v,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,91,h,u,u,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,92,c,p,p,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e04,93,h,j,j,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,94,w,y,w,16,11,16,1.0,1.0,1.0,0.0,0.6875,1.0,1.0
e04,95,v,w,v,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,96,e,n,n,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,97,p,t,p,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,98,a,l,l,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,99,m,r,m,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,100,c,s,c,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,101,v,y,v,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,102,q,t,q,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,103,k,n,k,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,104,x,y,y,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,105,t,u,t,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e04,106,a,b,b,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,107,k,u,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,108,l,p,p,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,109,a,s,s,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,110,f,g,f,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e04,111,s,x,x,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,112,f,n,n,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,113,o,q,q,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,114,u,w,u,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,115,e,k,k,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e04,116,a,i,i,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,117,b,h,h,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,118,m,n,n,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,119,p,t,t,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,120,e,k,k,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,121,b,n,b,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,122,e,j,j,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,123,g,l,l,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,124,d,f,f,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e04,125,i,p,i,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e04,126,b,w,b,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e04,127,s,y,y,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,128,f,k,k,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,129,k,r,k,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,130,b,o,b,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,131,n,r,n,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,132,r,u,u,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,133,l,x,l,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,134,l,w,w,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,135,l,p,p,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,136,c,v,c,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,137,d,t,d,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,138,a,b,b,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,139,b,m,b,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,140,n,p,p,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e04,141,r,s,s,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,142,j,r,j,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,143,a,k,k,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,144,j,m,j,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,145,k,y,y,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,146,e,n,n,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,147,a,h,a,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,148,i,t,t,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,149,q,x,q,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,150,o,w,o,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,151,d,j,j,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,152,b,l,l,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,153,l,v,v,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,154,s,v,v,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,155,b,q,b,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,156,f,u,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,157,f,o,f,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,158,b,g,g,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,159,s,z,s,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,160,b,c,b,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,161,j,z,z,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,162,f,y,f,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,163,a,t,t,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,164,r,t,t,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,165,e,w,e,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,166,o,t,t,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,167,d,l,l,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,168,c,m,m,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e04,169,u,y,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,170,p,u,u,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,171,n,y,n,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e04,172,m,x,x,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,173,c,o,o,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,174,e,p,p,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,175,t,z,t,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,176,i,x,x,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,177,c,i,c,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,178,s,y,y,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,179,k,l,k,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,180,v,x,v,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,181,b,g,b,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,182,v,y,y,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e04,183,e,q,q,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,184,p,z,z,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,185,f,q,f,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,186,s,y,y,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,187,p,z,z,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e04,188,l,z,l,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e04,189,j,o,j,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e04,190,c,r,r,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,191,v,y,y,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e04,192,q,y,y,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e04,193,g,r,r,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,194,b,k,k,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e04,195,p,u,p,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,196,k,z,k,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e04,197,n,w,n,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e04,198,b,y,b,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e04,199,k,o,o,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,0,j,v,v,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,1,h,o,h,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,2,f,v,f,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,3,l,u,l,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,4,j,n,j,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e16,5,r,x,r,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,6,b,z,z,16,13,16,1.0,1.0,1.0,0.0,0.8125,1.0,1.0
e16,7,b,r,r,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,8,d,p,d,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,9,f,n,f,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,10,b,i,i,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,11,n,o,o,16,6,16,1.0,1.0,1.0,0.0,0.375,0.9965034965034965,1.0
e16,12,j,v,v,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,13,h,w,h,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,14,d,x,d,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,15,l,t,l,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,16,h,t,t,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,17,d,l,d,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,18,r,z,r,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e16,19,r,u,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e16,20,p,q,q,16,13,16,1.0,1.0,1.0,0.0,0.8125,1.0,1.0
e16,21,c,u,u,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,22,g,l,l,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e16,23,h,u,u,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,24,e,y,y,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,25,g,o,g,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,26,a,g,a,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,27,f,y,f,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,28,f,z,f,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,29,b,r,r,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,30,w,x,x,16,3,16,1.0,1.0,1.0,0.0,0.1875,0.9,1.0
e16,31,i,w,i,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,32,h,n,n,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,33,t,u,u,16,0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
e16,34,o,p,p,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,35,e,s,e,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,36,i,u,i,16,12,16,1.0,1.0,1.0,0.0,0.75,1.0,1.0
e16,37,h,v,v,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,38,m,o,o,16,8,16,1.0,1.0,1.0,0.0,0.5,0.9999222999223,1.0
e16,39,x,z,x,16,10,16,1.0,1.0,1.0,0.0,0.625,1.0,1.0
e16,40,q,s,s,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,41,i,j,i,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,42,s,t,t,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,43,q,t,t,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,44,r,s,s,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,45,i,l,l,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,46,f,p,p,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
e16,47,n,o,o,16,4,16,1.0,1.0,1.0,0.0,0.25,0.9615384615384616,1.0
e16,48,r,t,r,16,9,16,1.0,1.0,1.0,0.0,0.5625,1.0,1.0
e16,49,e,l,l,16,2,16,1.0,1.0,1.0,0.0,0.125,0.7666666666666666,1.0
e16,50,y,z,y,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,51,c,m,m,16,5,16,1.0,1.0,1.0,0.0,0.3125,0.9871794871794872,1.0
e16,52,c,r,r,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e16,53,r,u,u,16,1,16,1.0,1.0,1.0,0.0,0.0625,0.5,1.0
e16,54,p,w,p,16,7,16,1.0,1.0,1.0,0.0,0.4375,0.9993006993006993,1.0
