step,exact_accuracy,token_accuracy,eval_loss
0,0.0,0.2009033203125,1.6075335502624513
4000,0.0001220703125,0.20321044921875,1.6254981756210327
8000,0.005615234375,0.27288818359375,1.6640751123428346
12000,0.18988037109375,0.66966552734375,0.915752398967743
16000,0.88555908203125,0.97471923828125,0.07644957453012466
20000,0.93896484375,0.9867431640625,0.04112960994243622
24000,0.9796142578125,0.9957275390625,0.014500427432358265
28000,0.99273681640625,0.99854736328125,0.004630672698840499
32000,0.99957275390625,0.99991455078125,0.000346191696007736
36000,0.99932861328125,0.99986572265625,0.00048093847726704553
40000,0.9923095703125,0.99844970703125,0.005072244629263878
44000,0.998779296875,0.99974365234375,0.0008428198867477477
48000,0.99932861328125,0.999853515625,0.00031281752744689585
52000,0.9554443359375,0.99053955078125,0.029089519754052162
56000,0.96063232421875,0.99183349609375,0.027890266850590706
60000,0.99951171875,0.99989013671875,0.00027135532873217015
64000,0.99969482421875,0.9999267578125,0.00020458657381823287
68000,0.92431640625,0.98272705078125,0.05428832434117794
72000,0.99993896484375,0.99998779296875,8.612988458480685e-05
76000,0.99163818359375,0.99810791015625,0.005689036194235086
80000,0.99945068359375,0.99989013671875,0.0003446665286901407
84000,0.99896240234375,0.99979248046875,0.0007896018098108471
88000,0.99920654296875,0.99984130859375,0.0005380147456889972
92000,1.0,1.0,1.9420147873461245e-05
96000,0.9993896484375,0.9998779296875,0.0003595641523133963
100000,0.99627685546875,0.99923095703125,0.0027080191648565233
104000,0.9996337890625,0.9999267578125,0.000242156429158058
108000,0.99908447265625,0.99981689453125,0.0006721368059515953
112000,0.9970703125,0.99935302734375,0.002164366189390421
116000,0.99993896484375,0.99998779296875,0.00012073998805135488
120000,0.95306396484375,0.98929443359375,0.033331336453557014
124000,0.998779296875,0.999755859375,0.0007125602220185101
128000,0.99920654296875,0.99984130859375,0.00047574495838489386
132000,0.99981689453125,0.99996337890625,0.0002548704156652093
136000,0.99432373046875,0.99881591796875,0.003885073447600007
140000,0.999755859375,0.999951171875,0.00018714776961132885
144000,0.99993896484375,0.99998779296875,3.257796779507771e-05
148000,1.0,1.0,8.536217501387e-06
152000,0.99859619140625,0.9996826171875,0.0009677329246187583
156000,0.998779296875,0.999755859375,0.0007546786859165877
160000,0.99993896484375,0.99998779296875,5.450480530271307e-05
