rollout,probe,step,cov_before,agent_block_gap_px,ace,branches,extra_steps,branch_final_kp_dispersion_px,branch_final_cov_std,branch_final_cov_mean,branch_max_cov_std,branch_goal_rate,branch_goal_disagreement,kp_shift_from_probe_px,act_rms_dispersion,act_trace_cov_mean,act_std_mean
212000,0,0,0.0,134.61715190142957,1.1452733452198665,32,88,2.3758460645374906,0.0229497839497154,0.9429869038425027,0.018825286580047465,0.5625,0.4375,139.05823727378768,6.558307744109101,43.18007262513339,4.6405170799287525
212000,3,24,0.0,24.768528556045062,0.0,32,88,2.8163179389196586,0.03584406821085555,0.9484970090439033,0.012115756632618883,0.84375,0.15625,139.45760771514887,2.212057287608997,4.912386453247051,1.561258147138144
212000,6,48,0.3628179985163049,14.823080980173378,0.012847233564357817,32,88,0.8364696216246139,0.006524283413170922,0.9603886626979913,0.006524283413170922,1.0,0.0,36.49801208778949,1.884010506595466,3.5634151795070386,1.3288086070662786
212000,9,72,0.9438125804913431,16.23355351964086,0.8531091800988289,32,88,0.3416257140661226,0.0033654718819231912,0.9671330138300136,0.0033654718819231912,1.0,0.0,1.4304172046908683,5.776049217758943,33.49357885838922,3.750540982964819
212001,0,0,0.008009821978157756,212.0405200368495,3.560840476791772,32,88,21.758947363521514,0.10153132497758185,0.19667984483450135,0.06475327819409887,0.0,0.0,104.16206676958211,45.93374178897993,2118.1827862454516,29.643575563919136
212001,3,24,0.008009821978157756,27.202868002567513,0.0046093132817339975,32,88,38.869623719846075,0.13012435505190992,0.2933134491647997,0.07896435512836149,0.0,0.0,92.25940403461445,1.9788419233408,3.931171496228253,1.3984668551977628
212001,6,48,0.19580552468387347,14.878736930862999,0.13181306664535816,32,88,44.518044016524776,0.15375142480224382,0.3117542338501663,0.09370718636326734,0.0,0.0,59.98294877747377,1.2323347969161191,1.5246045381675057,0.871066559124455
212001,9,72,0.34212951879452147,33.605034724478934,0.1664067610953262,32,88,48.645064620565265,0.122947445175682,0.32639298506834113,0.06498329883586648,0.0,0.0,32.247382111656904,2.875472549610449,8.300767255655622,2.0020380867911967
212001,12,96,0.15469287772160262,30.442742068128474,3.695443338313992,32,88,69.98904101212825,0.12813277659419472,0.2568205920472697,0.05817888292921212,0.0,0.0,80.88113730080094,29.307948230893736,862.3242837380993,18.21676225774634
212001,15,120,0.20074673734799187,63.35633817381471,0.0,32,88,36.93443934642949,0.044079252047249544,0.3740730723855167,0.009049969064523487,0.0,0.0,80.64084030472468,1.818240566653238,3.3189634592361186,1.2810152854697785
212001,18,144,0.268390191340052,14.961815671155708,0.0,32,88,24.479776296102084,0.10207900922518334,0.38040969359330806,0.0647147982588966,0.0,0.0,65.62894927112055,0.8991664360811099,0.8116708691072538,0.6348561515289304
212001,21,168,0.35525845585914057,51.78160979927155,0.19418888158661973,32,88,39.058858063622715,0.14189111649207486,0.48657540440596414,0.1699946029836859,0.03125,0.03125,60.694949710530274,3.3230317885135907,11.085844346952118,2.3165930181722043
212001,24,192,0.3971175412473036,14.894476049095891,0.0661149993168118,32,88,8.898634942274384,0.04180166046980631,0.4760153853085078,0.043615923460507446,0.0,0.0,54.19910816841066,1.5966650972786818,2.5593368424085994,1.1233189925465497
212001,27,216,0.3588492381866063,80.20740500052437,0.023241068461274658,32,88,2.6143006262674118,0.004876437244387674,0.4363458423179398,0.004876437244387674,0.0,0.0,28.989388250468988,2.0811240075105095,4.3480617508508566,1.4542679121478121
212001,30,240,0.3793268481986298,14.89770525857255,0.0,32,88,1.5011887385986267,0.0029796203111886604,0.43018442525950235,0.0029796203111886604,0.0,0.0,18.501454002129083,1.62610814891533,2.654597232407929,1.1516363930282019
212001,33,264,0.43431033177632083,23.652841428095474,0.02605175688885409,32,88,0.03144501531170644,7.318926248720526e-05,0.43432326993227455,7.318926248720526e-05,0.0,0.0,0.00564769147225795,2.521448787841274,6.3826361622148795,1.7380104428614052
212001,36,288,0.43431033177632083,24.590546651459114,0.0,32,88,0.022756467464308948,4.6888829772881945e-05,0.4343186206286944,4.6888829772881945e-05,0.0,0.0,0.004087182211951865,1.5919417797809563,2.5442169777816157,1.1232974668420574
212002,0,0,0.0,82.08470056140922,2.398730136261883,32,88,7.276478736981024,0.12928990137886365,0.8069172855921577,0.11175684959473385,0.09375,0.09375,181.22273575227965,16.47246940368593,272.40633550342955,11.635210913093946
212002,3,24,0.0,40.00168679248878,0.0064243074123196044,32,88,4.759587165783855,0.0881426671798241,0.9089927191552183,0.07563437300084225,0.3125,0.3125,172.54030268803282,1.5086912995610604,2.285075513596218,1.0496234012711385
212002,6,48,0.22989046255248172,14.770494872726765,0.26939734010093846,32,88,2.564775014558734,0.031194944131618572,0.9506966150078622,0.009229646747543894,0.875,0.125,68.50176886741461,2.088885662282304,4.380554852481072,1.467694999828033
212002,9,72,0.8059350261707785,55.26412118880339,0.02661648082027172,32,88,5.409687746034587,0.07511594807171118,0.9367095253565065,0.003164347549657393,0.875,0.125,8.294167900504718,2.571714753176109,6.6396529159063995,1.7972166196898867
212003,0,0,0.0,192.23604170644725,2.3471429569507625,32,88,14.707219806713239,0.03899084175915507,0.20944641101703287,0.03923140269520169,0.0,0.0,161.33722761997612,25.000057324804658,627.4538578758467,17.34434884866002
212003,3,24,0.0,27.000713060173275,0.4202066221411751,32,88,9.5919668001675,0.14750042706040578,0.8333798387678711,0.11989009818124426,0.03125,0.03125,211.06404559319236,2.6504073313786316,7.052206704665684,1.8571265252684261
212003,6,48,0.0952183450881399,14.997488454097345,0.031471040922551353,32,88,3.806435393607828,0.05072497034172302,0.9328000456688115,0.048982778836322086,0.5,0.5,100.38453957428082,1.5679822004577664,2.468209624799245,1.1061612192758639
212003,9,72,0.1365748115307711,28.961499557849184,0.944361381809839,32,88,4.973287343491118,0.06584320858143926,0.9002592718600217,0.010754987256620115,0.3125,0.3125,91.1201840121183,5.972367740414149,35.80905554998176,4.187671354212596
212003,12,96,0.1856959010323289,14.942022459056973,0.0,32,88,4.929143656987469,0.06549855808481543,0.9122417391074307,0.008998668434926029,0.5,0.5,79.65772496869452,1.424962190919652,2.038480058278178,0.9966104009616684
212003,15,120,0.8943080854153825,14.926604464048483,0.017886696573001737,32,88,0.2890322752207603,0.0006748088950528873,0.9512792936739747,0.0006748088950528873,1.0,0.0,4.08551575182403,1.2130271826046237,1.477205278858246,0.8530856070830071
212004,0,0,0.0,161.3577941941601,2.315732918499235,32,88,1.9275260074663423,0.03364688387133467,0.43799252661140387,0.027407535178504566,0.0,0.0,168.2184114189888,17.364352576647764,302.70317468223647,12.135371628158715
212004,3,24,0.0,28.255963680819608,0.0,32,88,3.6944551420990894,0.062347198376065414,0.7990629590969851,0.053504650719238815,0.0,0.0,154.90690810026175,1.4299922480125185,2.052896958118545,1.005261388756833
212004,6,48,0.3300312611041751,14.790584733002838,0.01912369769483021,32,88,5.645424395364525,0.09559108001239944,0.8945380078995819,0.031759081647933445,0.34375,0.34375,68.61853845017968,1.6949481449477104,2.8841152894109365,1.1647662619219634
212004,9,72,0.5470178549205992,14.89615906234074,2.080320103121302,32,88,5.09249166525846,0.0666634968613771,0.890680190605372,0.02412337578645703,0.25,0.25,19.301820275548465,5.2006262013520494,27.152577642605817,3.3731478517287754
212004,12,96,0.4847470887358243,32.0903683643828,0.0,32,88,12.663803070099881,0.14808381293939604,0.8459707917900948,0.015188242216049936,0.34375,0.34375,21.90440405746433,1.2122889362753857,1.4754077766432165,0.8555377689149277
212004,15,120,0.7462696813448898,25.500965760846068,0.008675031124003764,32,88,4.693727165729375,0.06103137770579719,0.9193645720732279,0.01772849856055957,0.5,0.5,11.636923111334022,2.156826034343645,4.670141281804573,1.51383759235549
212004,18,144,0.7965610654143256,50.87896999455446,0.0,32,88,2.5607796600547235,0.03836025044461187,0.9454437778363636,0.011429480956643019,0.8125,0.1875,7.418680284086266,1.1473087568527789,1.3214794125061675,0.806785893094496
212004,21,168,0.8246142787026499,45.30385714384734,0.34511495049368224,32,88,8.50692589853962,0.13984920197151418,0.8917386042746958,0.015393503624082792,0.03125,0.03125,8.280243823360035,2.367903792185121,5.628956480295836,1.6659530982857316
212004,24,192,0.9211700983523173,14.913949666309993,0.33548357620867375,32,88,0.5107480967378529,0.006644384997259234,0.926127552161951,0.006644384997259234,0.0,0.0,0.41195703175253484,6.504121017747383,42.469486645713026,4.371003307485763
212004,27,216,0.9220844563844418,19.96409211526411,0.0,32,88,2.8263331366087865,0.03390532579171114,0.9360518978678414,0.007674340168513105,0.1875,0.1875,2.6217313438833902,1.3085526042769455,1.7190248590155004,0.9114558983634835
212004,30,240,0.9482664508112923,22.980725734850523,0.008726196094563175,32,88,11.00550604254381,0.13869226019995246,0.8944123658783689,0.00944379364198472,0.375,0.375,2.3129452797376295,1.7095464778083824,2.934010136884241,1.2040098503036236
212004,33,264,0.9405981347149239,38.47569243009865,0.0,32,88,0.9952020793897103,0.004481379479405167,0.9591810774681754,0.004481379479405167,1.0,0.0,1.749254805042681,1.9415825026910116,3.784525919127476,1.3702114678465391
212005,0,0,0.35151344058057965,106.6298265713423,0.8920406229336069,32,88,8.523975582202143,0.09239027383851477,0.8505231854814184,0.058979402345893314,0.15625,0.15625,36.598947599653,5.22280364562637,27.384649206731844,3.6771220789882664
212005,3,24,0.3512610469094939,14.855933630024806,1.673857894479935,32,88,9.837846968118745,0.0993340859474903,0.8620568886306654,0.061984358890070604,0.125,0.125,34.708353668608254,13.511478738522639,183.27597949645747,9.180789059393245
212005,6,48,0.3177556648102831,62.986882290763525,0.01279468189545637,32,88,15.429763583265668,0.18481583261663012,0.7750103911846231,0.01786410656452429,0.125,0.125,43.38972492167757,2.6183507563996127,6.8826460195522845,1.8423064348013765
212005,9,72,0.7624691424995479,27.4721390160926,0.0,32,88,7.634153371207788,0.09980024735183148,0.8830096115943322,0.020502761975273384,0.40625,0.40625,11.133197962166657,1.2776586290853396,1.6388131864859368,0.901110458425485
212005,12,96,0.5460416672070607,17.03273591697392,0.3924429399603619,32,88,2.462037779615468,0.0360436833641021,0.9346656118449391,0.007306648107437644,0.34375,0.34375,22.200026276543227,3.5075773189631625,12.351346094185208,2.473448394562546
212005,15,120,0.5460416672070606,23.236478440740886,0.0,32,88,11.494437525113637,0.14842648765568095,0.8711005637177782,0.008203762584970114,0.3125,0.3125,23.9254813957197,1.3906640983197471,1.9415307388039265,0.9750330199045294
212005,18,144,0.9378983132534912,18.32968374640626,2.5676352173768473,32,88,16.310569136450056,0.13271191289339662,0.8359276507361406,0.007993635000616915,0.34375,0.34375,4.640090020711094,17.41966077108786,304.63456013028605,10.497116417131679
212005,21,168,0.9378983132534912,17.792771977593073,2.0918215206596042,32,88,1.8126397921253365,0.03427223988697426,0.9481325518828319,0.0038213866202344467,0.96875,0.03125,1.9089023571588255,14.723995458476224,217.64622281911588,8.854320344425172
212005,24,192,0.9378983132534912,27.30357146486343,1.95813369030423,32,88,18.29221429028155,0.1436914562608174,0.8730354744713622,0.011181153094147281,0.375,0.375,7.950317867103928,12.448063912048644,155.56195906103008,7.770557056530061
212005,27,216,0.8162621506005516,14.987231455623807,1.7285080794503231,32,88,13.53888259231613,0.17655190886447625,0.915720013547831,0.010149552008460773,0.9375,0.0625,9.296970072631549,8.14082101554404,66.53286079460248,5.148419397163273
212005,30,240,0.6959638784008119,50.85534873379292,0.29100208432558355,32,88,3.968517284954838,0.07823512535027403,0.9505560544437899,0.012199446424399095,0.96875,0.03125,14.963871814179083,0.8496129402770144,0.7246729018088444,0.5981953505969682
212006,0,0,0.032178734130994764,21.488128741528307,0.6529858834481723,32,88,19.912606358274328,0.019024364249051087,0.38980247176690286,0.014024777701617587,0.0,0.0,149.72851594148662,4.065784555907413,16.595429953310333,2.8540366015602654
212006,3,24,0.0830958687963327,14.869133749526524,0.0,32,88,28.225238978302617,0.12445203993981489,0.5059421820256431,0.11441010135693262,0.0,0.0,138.32019653186674,1.3862333438123935,1.9291787379423715,0.9776900599189263
212006,6,48,0.3653024226832298,14.96691266956344,2.222111459900553,32,88,28.352715391154618,0.20206960584734066,0.5990618237659378,0.19069916830028877,0.09375,0.09375,50.407791301482874,27.163664099745564,740.7582341760556,16.046695191117323
212006,9,72,0.3492309155504997,17.744523620536377,0.0,32,88,11.922041161263742,0.10205849761464865,0.8507952952240952,0.04950163597441483,0.0625,0.0625,56.70575100132579,1.3926373971800552,1.9470445628480584,0.9777720513350676
212006,12,96,0.6973687684608658,14.874897256927204,0.0,32,88,6.0372631753135515,0.07958958609149397,0.8917521209807551,0.044150684544355306,0.125,0.125,11.192690489243976,1.80631439712098,3.2755668843886627,1.2365138307347623
212006,15,120,0.7599531790873172,18.686608835467187,0.0,32,88,10.778452688133637,0.12704091824592278,0.8822488946359764,0.019054014738513484,0.15625,0.15625,8.651766080989244,0.8014308649375321,0.6448102212010854,0.5672429530958305
212006,18,144,0.869645294228505,38.31177869739145,0.0,32,88,4.7030354959163825,0.09748902050715347,0.9164730200797765,0.010175401596330848,0.28125,0.28125,3.220693519865203,0.8786038311035962,0.7749719261163075,0.6197731811989923
212006,21,168,0.9157938397691321,14.894757700212224,0.0,32,88,14.42866647062624,0.15153372882008342,0.9026255001081792,0.0039058399618071018,0.65625,0.34375,3.1665353082031182,1.8743266943142016,3.526877421948284,1.3130719499673873
212007,0,0,0.0,296.1476510535965,3.5429287297300722,32,88,5.118380384992007,0.052242186588207645,0.893173688853955,0.022462134190022586,0.09375,0.09375,133.49377973622057,24.52805156994853,603.9846287742042,16.879577820162602
212007,3,24,0.0,44.41063657708242,0.0,32,88,5.703830465784232,0.08160323973094127,0.887025821107988,0.017099923834458956,0.125,0.125,134.85285097230803,1.16593122290003,1.364726579735246,0.8242735170603086
212007,6,48,0.05100364592593402,14.956641456765249,0.0,32,88,11.852726940164155,0.1455075455162378,0.8506743750265893,0.0216817466870371,0.34375,0.34375,80.55559643340268,2.0653257601473394,4.28229822296161,1.4522934842754076
212007,9,72,0.8908524363798983,14.8960991011569,1.969789316320521,32,88,11.611943758670883,0.13423228561200368,0.8908291147878022,0.011839836785987082,0.46875,0.46875,6.813321378152823,34.04436064676811,1163.5636624034769,21.993660427704476
212007,12,96,0.8741522079179986,57.3909840354185,0.48242374484981815,32,88,4.384170464260903,0.057737658628902344,0.919262406592301,0.00845994962743184,0.375,0.375,3.963246230323998,4.297833855648259,18.543812618798547,2.985076005505949
