rollout,probe,step,cov_before,agent_block_gap_px,ace,branches,extra_steps,branch_final_kp_dispersion_px,branch_final_cov_std,branch_final_cov_mean,branch_max_cov_std,branch_goal_rate,branch_goal_disagreement,kp_shift_from_probe_px,act_rms_dispersion,act_trace_cov_mean,act_std_mean
405000,0,0,0.1904576689524148,-7.247958385600276,0.9810821151527094,32,88,4.096636780848531,0.044063281274260166,0.8652557361059605,0.04958399499069854,0.0,0.0,116.16664828374203,4.641430982678825,21.627363455468803,3.2177979196620976
405000,3,24,0.2757781153755121,14.883681676174639,0.0,32,88,16.20805130683817,0.1584874515715846,0.867051004640629,0.03423431608140161,0.25,0.25,71.01844629324435,1.4479311868351823,2.1047263089542887,1.021122280511619
405000,6,48,0.23432617088278065,64.83221923636793,0.004119650771452606,32,88,18.633385905998495,0.12329430540896996,0.8918950771224737,0.022736987014051725,0.375,0.375,48.7097095201333,1.621886753311244,2.6408323920981163,1.1263194996263746
405000,9,72,0.671780556007953,36.055807032167834,0.054224543511392914,32,88,14.593859089780826,0.2068293447736529,0.7736969716133753,0.05499918812622462,0.25,0.25,19.25015967011711,2.5258859204278314,6.405119681772451,1.7827639761287104
405000,12,96,0.8743306498477447,14.96004109773058,1.2862267017504552,32,88,3.739946283106297,0.0653448411326516,0.8736112458900751,0.021335550845547543,0.0,0.0,6.260829684302572,4.358824611905757,19.07385926009011,2.9905826232227115
405000,15,120,0.8211912629599748,27.17992041012928,0.32948885399222394,32,88,1.8738857673108613,0.022335408943822313,0.9449572296775408,0.021812212249532125,0.625,0.375,12.765338641008732,1.1928195077200185,1.4283980579111377,0.8396727988769517
405000,18,144,0.7656325496852627,68.46498632327224,0.6337691899437421,32,88,1.310925857655029,0.011453702893930768,0.955914589118217,0.00872506436535608,0.9375,0.0625,8.431213856768307,2.656574316034744,7.085063124445325,1.8248246545239302
405000,21,168,0.7656325496852627,28.39890642552494,0.0,32,88,0.8392298719629452,0.006117545820165947,0.9570448400736277,0.006117545820165947,1.0,0.0,8.47988246614262,1.5799094144142405,2.505902439157704,1.1078679741860282
405000,24,192,0.9105277228167054,40.60323018878246,0.0,32,88,0.2956987300297133,0.005658955787983534,0.9591845063590692,0.005658955787983534,1.0,0.0,2.5156400542647828,0.9023915962586825,0.8175039678727958,0.6373952638974177
405001,0,0,0.0,225.46923397675587,3.5629693861658147,32,88,32.01673555584029,0.05955998110227782,0.24768319014003043,0.018481196928005133,0.0,0.0,227.87552726904048,22.644282160331535,514.7743518686962,16.01812470083792
405001,3,24,0.0,42.46300865565947,0.9518707885466406,32,88,66.42283741687737,0.14020096868898876,0.404028040508331,0.0608310304373755,0.0,0.0,207.25900598637625,3.216567056831427,10.386877370822965,2.206838352134185
405001,6,48,0.11248596227495766,14.93731672889929,0.5063673126760919,32,88,95.81111222282017,0.17020422556373643,0.19046816789342602,0.0660197946993813,0.0,0.0,141.92840386886937,2.089754708519389,4.384200525080038,1.464221501855381
405001,9,72,0.291086550992531,14.885672124868787,0.8408113719430768,32,88,51.38446422831136,0.06364305317561966,0.11183688863170255,0.10149900285229761,0.0,0.0,98.68702162753357,2.780061848671317,7.759052681976729,1.4285514228611547
405001,12,96,0.2830102915936997,46.658649744265745,0.184616335721022,32,88,48.65114712417992,0.1291844719390607,0.07861023616039457,0.06300032714901728,0.0,0.0,92.54829794892909,2.5194444358859633,6.372492815577586,1.7658729151580557
405001,15,120,0.31804009477393097,15.498761238654403,0.0023046566408669988,32,88,45.43027933669008,0.10504085902949141,0.14236352035651045,0.011358853228934386,0.0,0.0,98.39227991186553,1.482162867868642,2.205421695386195,1.0442806408250482
405001,18,144,0.08477091962099563,14.732073435237059,1.8340904714997714,32,88,66.29079999006134,0.1542224048851027,0.22197073154992483,0.1121958881358986,0.0,0.0,70.9499249822247,6.568754211737122,43.31774182321099,4.157374178555503
405001,21,168,0.09048016289036842,14.870438171906125,0.04024627274254068,32,88,49.261152185973636,0.21916688416524993,0.3951778468089287,0.17142695711796588,0.0,0.0,62.034655502037694,0.9672293133060814,0.9392012995950957,0.6841547545426001
405001,24,192,0.026198812041193335,15.088460509388515,1.1256750899984371,32,88,54.72603829128045,0.15671163898104426,0.2772290672115483,0.10087986517208151,0.0,0.0,84.62487985105338,4.08886699876772,16.784397385900427,2.8546223008246656
405001,27,216,0.01238429249680017,14.850532812190345,1.7974981956775073,32,88,32.35848430141835,0.18724505810857653,0.3059898533051703,0.13883877258974667,0.0,0.0,115.43279500052422,4.886766788404817,23.97413862325339,3.1208580853222725
