suite,task_id,init_idx,env_seed,sim_state_hash,checkpoint,policy_seed,success,status,steps,replans
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,9k,110000,1,ok,240,48
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,9k,110001,1,ok,221,45
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,9k,110002,1,ok,228,46
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,9k,110003,1,ok,244,49
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,9k,110004,0,ok,520,104
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,9k,110005,1,ok,243,49
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,9k,110006,1,ok,237,48
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,9k,110007,1,ok,244,49
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,9k,110000,1,ok,258,52
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,9k,110001,1,ok,275,55
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,9k,110002,1,ok,245,49
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,9k,110003,1,ok,254,51
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,9k,110004,1,ok,324,65
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,9k,110005,0,ok,520,104
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,9k,110006,1,ok,248,50
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,9k,110007,1,ok,237,48
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,9k,110000,1,ok,258,52
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,9k,110001,1,ok,319,64
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,9k,110002,1,ok,271,55
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,9k,110003,1,ok,241,49
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,9k,110004,1,ok,246,50
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,9k,110005,1,ok,263,53
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,9k,110006,1,ok,315,63
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,9k,110007,1,ok,278,56
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,9k,110000,1,ok,264,53
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,9k,110001,1,ok,262,53
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,9k,110002,1,ok,272,55
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,9k,110003,1,ok,231,47
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,9k,110004,1,ok,254,51
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,9k,110005,1,ok,252,51
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,9k,110006,1,ok,268,54
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,9k,110007,1,ok,239,48
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,9k,110000,1,ok,235,47
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,9k,110001,0,ok,520,104
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,9k,110002,1,ok,246,50
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,9k,110003,1,ok,222,45
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,9k,110004,1,ok,221,45
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,9k,110005,1,ok,284,57
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,9k,110006,1,ok,238,48
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,9k,110007,1,ok,265,53
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,9k,110000,1,ok,404,81
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,9k,110001,1,ok,326,66
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,9k,110002,1,ok,242,49
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,9k,110003,1,ok,240,48
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,9k,110004,1,ok,226,46
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,9k,110005,1,ok,252,51
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,9k,110006,1,ok,238,48
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,9k,110007,1,ok,289,58
libero_10,2,6,7,18faebd2ec6ec483f2422bcfcb646728dbee985544b9a77fd30a4f1c6955d7c2,9k,110000,1,ok,266,54
libero_10,2,6,7,18faebd2ec6ec483f2422bcfcb646728dbee985544b9a77fd30a4f1c6955d7c2,9k,110001,1,ok,270,54
libero_10,2,6,7,18faebd2ec6ec483f2422bcfcb646728dbee985544b9a77fd30a4f1c6955d7c2,9k,110002,1,ok,267,54
libero_10,2,6,7,18faebd2ec6ec483f2422bcfcb646728dbee985544b9a77fd30a4f1c6955d7c2,9k,110003,1,ok,266,54
libero_10,2,6,7,18faebd2ec6ec483f2422bcfcb646728dbee985544b9a77fd30a4f1c6955d7c2,9k,110004,1,ok,271,55
libero_10,2,6,7,18faebd2ec6ec483f2422bcfcb646728dbee985544b9a77fd30a4f1c6955d7c2,9k,110005,1,ok,252,51
libero_10,2,6,7,18faebd2ec6ec483f2422bcfcb646728dbee985544b9a77fd30a4f1c6955d7c2,9k,110006,1,ok,264,53
libero_10,2,6,7,18faebd2ec6ec483f2422bcfcb646728dbee985544b9a77fd30a4f1c6955d7c2,9k,110007,1,ok,252,51
libero_10,2,7,7,17af87a03b11b57039a8510cda173898fada1abef966dc338782fa46c898823c,9k,110000,1,ok,334,67
libero_10,2,7,7,17af87a03b11b57039a8510cda173898fada1abef966dc338782fa46c898823c,9k,110001,1,ok,270,54
libero_10,2,7,7,17af87a03b11b57039a8510cda173898fada1abef966dc338782fa46c898823c,9k,110002,1,ok,399,80
libero_10,2,7,7,17af87a03b11b57039a8510cda173898fada1abef966dc338782fa46c898823c,9k,110003,1,ok,303,61
libero_10,2,7,7,17af87a03b11b57039a8510cda173898fada1abef966dc338782fa46c898823c,9k,110004,0,ok,520,104
libero_10,2,7,7,17af87a03b11b57039a8510cda173898fada1abef966dc338782fa46c898823c,9k,110005,0,ok,520,104
libero_10,2,7,7,17af87a03b11b57039a8510cda173898fada1abef966dc338782fa46c898823c,9k,110006,1,ok,243,49
libero_10,2,7,7,17af87a03b11b57039a8510cda173898fada1abef966dc338782fa46c898823c,9k,110007,1,ok,294,59
libero_10,2,8,7,d43190da33f3d6eb3533686f952f0844af23a64ae92e3b6b3538c87fc3d4578c,9k,110000,1,ok,266,54
libero_10,2,8,7,d43190da33f3d6eb3533686f952f0844af23a64ae92e3b6b3538c87fc3d4578c,9k,110001,1,ok,244,49
libero_10,2,8,7,d43190da33f3d6eb3533686f952f0844af23a64ae92e3b6b3538c87fc3d4578c,9k,110002,1,ok,249,50
