suite,task_id,init_idx,env_seed,sim_state_hash,checkpoint,policy_seed,success,status,steps,replans
libero_10,0,0,7,246eaa105abcbc57940630003566c9abaac4a525b4ee9d3f1eb174da0412f611,2k,110000,1,ok,249,50
libero_10,0,0,7,246eaa105abcbc57940630003566c9abaac4a525b4ee9d3f1eb174da0412f611,2k,110001,1,ok,294,59
libero_10,0,0,7,246eaa105abcbc57940630003566c9abaac4a525b4ee9d3f1eb174da0412f611,2k,110002,0,ok,520,104
libero_10,0,0,7,246eaa105abcbc57940630003566c9abaac4a525b4ee9d3f1eb174da0412f611,2k,110003,0,ok,520,104
libero_10,0,0,7,246eaa105abcbc57940630003566c9abaac4a525b4ee9d3f1eb174da0412f611,2k,110004,0,ok,520,104
libero_10,0,0,7,246eaa105abcbc57940630003566c9abaac4a525b4ee9d3f1eb174da0412f611,2k,110005,0,ok,520,104
libero_10,0,0,7,246eaa105abcbc57940630003566c9abaac4a525b4ee9d3f1eb174da0412f611,2k,110006,0,ok,520,104
libero_10,0,0,7,246eaa105abcbc57940630003566c9abaac4a525b4ee9d3f1eb174da0412f611,2k,110007,0,ok,520,104
libero_10,0,1,7,e4acfb81acc095ed08d52ec46e35117e8897bec587276e7a62de9cce7522c002,2k,110000,1,ok,259,52
libero_10,0,1,7,e4acfb81acc095ed08d52ec46e35117e8897bec587276e7a62de9cce7522c002,2k,110001,0,ok,520,104
libero_10,0,1,7,e4acfb81acc095ed08d52ec46e35117e8897bec587276e7a62de9cce7522c002,2k,110002,0,ok,520,104
libero_10,0,1,7,e4acfb81acc095ed08d52ec46e35117e8897bec587276e7a62de9cce7522c002,2k,110003,1,ok,303,61
libero_10,0,1,7,e4acfb81acc095ed08d52ec46e35117e8897bec587276e7a62de9cce7522c002,2k,110004,1,ok,383,77
libero_10,0,1,7,e4acfb81acc095ed08d52ec46e35117e8897bec587276e7a62de9cce7522c002,2k,110005,0,ok,520,104
libero_10,0,1,7,e4acfb81acc095ed08d52ec46e35117e8897bec587276e7a62de9cce7522c002,2k,110006,0,ok,520,104
libero_10,0,1,7,e4acfb81acc095ed08d52ec46e35117e8897bec587276e7a62de9cce7522c002,2k,110007,1,ok,272,55
libero_10,0,2,7,b4bf803c439d2906becc0ab77d079b56182efba150c87024110b6aa97428adbd,2k,110000,1,ok,338,68
libero_10,0,2,7,b4bf803c439d2906becc0ab77d079b56182efba150c87024110b6aa97428adbd,2k,110001,1,ok,257,52
libero_10,0,2,7,b4bf803c439d2906becc0ab77d079b56182efba150c87024110b6aa97428adbd,2k,110002,1,ok,268,54
libero_10,0,2,7,b4bf803c439d2906becc0ab77d079b56182efba150c87024110b6aa97428adbd,2k,110003,1,ok,260,52
