suite,task_id,init_idx,env_seed,sim_state_hash,checkpoint,policy_seed,success,status,steps,replans
libero_10,2,11,7,cca62efe0ab11a3662ae6bd4740ac3f4e7152227011a82196a76baa80e2c1c99,2k,110006,0,ok,520,104
libero_10,2,11,7,cca62efe0ab11a3662ae6bd4740ac3f4e7152227011a82196a76baa80e2c1c99,2k,110007,1,ok,247,50
libero_10,2,12,7,bee4621fba09ab2cf7663844de96e1a52f423c5ab84f7c1fed938619f26475f3,2k,110000,1,ok,209,42
libero_10,2,12,7,bee4621fba09ab2cf7663844de96e1a52f423c5ab84f7c1fed938619f26475f3,2k,110001,1,ok,209,42
libero_10,2,12,7,bee4621fba09ab2cf7663844de96e1a52f423c5ab84f7c1fed938619f26475f3,2k,110002,1,ok,218,44
libero_10,2,12,7,bee4621fba09ab2cf7663844de96e1a52f423c5ab84f7c1fed938619f26475f3,2k,110003,0,ok,520,104
libero_10,2,12,7,bee4621fba09ab2cf7663844de96e1a52f423c5ab84f7c1fed938619f26475f3,2k,110004,0,ok,520,104
libero_10,2,12,7,bee4621fba09ab2cf7663844de96e1a52f423c5ab84f7c1fed938619f26475f3,2k,110005,0,ok,520,104
libero_10,2,12,7,bee4621fba09ab2cf7663844de96e1a52f423c5ab84f7c1fed938619f26475f3,2k,110006,1,ok,189,38
libero_10,2,12,7,bee4621fba09ab2cf7663844de96e1a52f423c5ab84f7c1fed938619f26475f3,2k,110007,0,ok,520,104
libero_10,2,13,7,b83618fb4854a2ed22e4e7148ad2edc5f0437aa771bf0d1c8f7f529f66c61fab,2k,110000,1,ok,221,45
libero_10,2,13,7,b83618fb4854a2ed22e4e7148ad2edc5f0437aa771bf0d1c8f7f529f66c61fab,2k,110001,0,ok,520,104
libero_10,2,13,7,b83618fb4854a2ed22e4e7148ad2edc5f0437aa771bf0d1c8f7f529f66c61fab,2k,110002,0,ok,520,104
libero_10,2,13,7,b83618fb4854a2ed22e4e7148ad2edc5f0437aa771bf0d1c8f7f529f66c61fab,2k,110003,1,ok,251,51
libero_10,2,13,7,b83618fb4854a2ed22e4e7148ad2edc5f0437aa771bf0d1c8f7f529f66c61fab,2k,110004,0,ok,520,104
libero_10,2,13,7,b83618fb4854a2ed22e4e7148ad2edc5f0437aa771bf0d1c8f7f529f66c61fab,2k,110005,1,ok,262,53
libero_10,2,13,7,b83618fb4854a2ed22e4e7148ad2edc5f0437aa771bf0d1c8f7f529f66c61fab,2k,110006,0,ok,520,104
libero_10,2,13,7,b83618fb4854a2ed22e4e7148ad2edc5f0437aa771bf0d1c8f7f529f66c61fab,2k,110007,1,ok,227,46
libero_10,2,14,7,321f18f643365f46557ed2f523dff6b20a4df1041476db38fb5d05db958e3143,2k,110000,0,ok,520,104
libero_10,2,14,7,321f18f643365f46557ed2f523dff6b20a4df1041476db38fb5d05db958e3143,2k,110001,0,ok,520,104
libero_10,2,14,7,321f18f643365f46557ed2f523dff6b20a4df1041476db38fb5d05db958e3143,2k,110002,1,ok,225,45
libero_10,2,14,7,321f18f643365f46557ed2f523dff6b20a4df1041476db38fb5d05db958e3143,2k,110003,0,ok,520,104
libero_10,2,14,7,321f18f643365f46557ed2f523dff6b20a4df1041476db38fb5d05db958e3143,2k,110004,1,ok,191,39
libero_10,2,14,7,321f18f643365f46557ed2f523dff6b20a4df1041476db38fb5d05db958e3143,2k,110005,0,ok,520,104
libero_10,2,14,7,321f18f643365f46557ed2f523dff6b20a4df1041476db38fb5d05db958e3143,2k,110006,0,ok,520,104
libero_10,2,14,7,321f18f643365f46557ed2f523dff6b20a4df1041476db38fb5d05db958e3143,2k,110007,1,ok,205,41
libero_10,6,0,7,690d5e4d430026c1dc720043a4aab7093f78ff6a362235e759b3b911aad05aed,2k,110000,1,ok,264,53
libero_10,6,0,7,690d5e4d430026c1dc720043a4aab7093f78ff6a362235e759b3b911aad05aed,2k,110001,1,ok,288,58
libero_10,6,0,7,690d5e4d430026c1dc720043a4aab7093f78ff6a362235e759b3b911aad05aed,2k,110002,1,ok,472,95
libero_10,6,0,7,690d5e4d430026c1dc720043a4aab7093f78ff6a362235e759b3b911aad05aed,2k,110003,0,ok,520,104
libero_10,6,0,7,690d5e4d430026c1dc720043a4aab7093f78ff6a362235e759b3b911aad05aed,2k,110004,1,ok,227,46
libero_10,6,0,7,690d5e4d430026c1dc720043a4aab7093f78ff6a362235e759b3b911aad05aed,2k,110005,1,ok,340,68
libero_10,6,0,7,690d5e4d430026c1dc720043a4aab7093f78ff6a362235e759b3b911aad05aed,2k,110006,1,ok,251,51
libero_10,6,0,7,690d5e4d430026c1dc720043a4aab7093f78ff6a362235e759b3b911aad05aed,2k,110007,1,ok,275,55
libero_10,6,1,7,0b0aaf39ffcc9986abcaee4eb6bf9f3bb91f8a42172d45e578243125bb717a31,2k,110000,1,ok,253,51
libero_10,6,1,7,0b0aaf39ffcc9986abcaee4eb6bf9f3bb91f8a42172d45e578243125bb717a31,2k,110001,1,ok,201,41
libero_10,6,1,7,0b0aaf39ffcc9986abcaee4eb6bf9f3bb91f8a42172d45e578243125bb717a31,2k,110002,0,ok,520,104
libero_10,6,1,7,0b0aaf39ffcc9986abcaee4eb6bf9f3bb91f8a42172d45e578243125bb717a31,2k,110003,1,ok,231,47
libero_10,6,1,7,0b0aaf39ffcc9986abcaee4eb6bf9f3bb91f8a42172d45e578243125bb717a31,2k,110004,1,ok,239,48
libero_10,6,1,7,0b0aaf39ffcc9986abcaee4eb6bf9f3bb91f8a42172d45e578243125bb717a31,2k,110005,1,ok,219,44
libero_10,6,1,7,0b0aaf39ffcc9986abcaee4eb6bf9f3bb91f8a42172d45e578243125bb717a31,2k,110006,1,ok,221,45
libero_10,6,1,7,0b0aaf39ffcc9986abcaee4eb6bf9f3bb91f8a42172d45e578243125bb717a31,2k,110007,1,ok,291,59
libero_10,6,2,7,736b916e558973a477519541459fe311eb14608fefc00fd0ed90f822441676ad,2k,110000,0,ok,520,104
libero_10,6,2,7,736b916e558973a477519541459fe311eb14608fefc00fd0ed90f822441676ad,2k,110001,0,ok,520,104
libero_10,6,2,7,736b916e558973a477519541459fe311eb14608fefc00fd0ed90f822441676ad,2k,110002,1,ok,222,45
libero_10,6,2,7,736b916e558973a477519541459fe311eb14608fefc00fd0ed90f822441676ad,2k,110003,0,ok,520,104
libero_10,6,2,7,736b916e558973a477519541459fe311eb14608fefc00fd0ed90f822441676ad,2k,110004,0,ok,520,104
libero_10,6,2,7,736b916e558973a477519541459fe311eb14608fefc00fd0ed90f822441676ad,2k,110005,0,ok,520,104
libero_10,6,2,7,736b916e558973a477519541459fe311eb14608fefc00fd0ed90f822441676ad,2k,110006,0,ok,520,104
libero_10,6,2,7,736b916e558973a477519541459fe311eb14608fefc00fd0ed90f822441676ad,2k,110007,0,ok,520,104
libero_10,6,3,7,4dc3d0cb4fe6fff81bf8c4680bcf1e24a6d0da5efdd1edb02a7c6790b6739e24,2k,110000,0,ok,520,104
libero_10,6,3,7,4dc3d0cb4fe6fff81bf8c4680bcf1e24a6d0da5efdd1edb02a7c6790b6739e24,2k,110001,1,ok,358,72
libero_10,6,3,7,4dc3d0cb4fe6fff81bf8c4680bcf1e24a6d0da5efdd1edb02a7c6790b6739e24,2k,110002,1,ok,350,70
libero_10,6,3,7,4dc3d0cb4fe6fff81bf8c4680bcf1e24a6d0da5efdd1edb02a7c6790b6739e24,2k,110003,1,ok,221,45
libero_10,6,3,7,4dc3d0cb4fe6fff81bf8c4680bcf1e24a6d0da5efdd1edb02a7c6790b6739e24,2k,110004,1,ok,205,41
libero_10,6,3,7,4dc3d0cb4fe6fff81bf8c4680bcf1e24a6d0da5efdd1edb02a7c6790b6739e24,2k,110005,1,ok,259,52
libero_10,6,3,7,4dc3d0cb4fe6fff81bf8c4680bcf1e24a6d0da5efdd1edb02a7c6790b6739e24,2k,110006,0,ok,520,104
libero_10,6,3,7,4dc3d0cb4fe6fff81bf8c4680bcf1e24a6d0da5efdd1edb02a7c6790b6739e24,2k,110007,1,ok,231,47
libero_10,6,4,7,44683744a1b5334f0aabad6393f5a1fbd677339f8169ac9a5b4d178bc92692ee,2k,110000,1,ok,305,61
libero_10,6,4,7,44683744a1b5334f0aabad6393f5a1fbd677339f8169ac9a5b4d178bc92692ee,2k,110001,0,ok,520,104
libero_10,6,4,7,44683744a1b5334f0aabad6393f5a1fbd677339f8169ac9a5b4d178bc92692ee,2k,110002,0,ok,520,104
libero_10,6,4,7,44683744a1b5334f0aabad6393f5a1fbd677339f8169ac9a5b4d178bc92692ee,2k,110003,1,ok,300,60
libero_10,6,4,7,44683744a1b5334f0aabad6393f5a1fbd677339f8169ac9a5b4d178bc92692ee,2k,110004,0,ok,520,104
libero_10,6,4,7,44683744a1b5334f0aabad6393f5a1fbd677339f8169ac9a5b4d178bc92692ee,2k,110005,1,ok,345,69
libero_10,6,4,7,44683744a1b5334f0aabad6393f5a1fbd677339f8169ac9a5b4d178bc92692ee,2k,110006,0,ok,520,104
libero_10,6,4,7,44683744a1b5334f0aabad6393f5a1fbd677339f8169ac9a5b4d178bc92692ee,2k,110007,0,ok,520,104
libero_10,6,5,7,8a6dcbae82085f35385e2fe6b5a615a1770ac5d9480043838a12d5240b0255f0,2k,110000,1,ok,466,94
libero_10,6,5,7,8a6dcbae82085f35385e2fe6b5a615a1770ac5d9480043838a12d5240b0255f0,2k,110001,1,ok,205,41
libero_10,6,5,7,8a6dcbae82085f35385e2fe6b5a615a1770ac5d9480043838a12d5240b0255f0,2k,110002,0,ok,520,104
libero_10,6,5,7,8a6dcbae82085f35385e2fe6b5a615a1770ac5d9480043838a12d5240b0255f0,2k,110003,1,ok,348,70
libero_10,6,5,7,8a6dcbae82085f35385e2fe6b5a615a1770ac5d9480043838a12d5240b0255f0,2k,110004,0,ok,520,104
libero_10,6,5,7,8a6dcbae82085f35385e2fe6b5a615a1770ac5d9480043838a12d5240b0255f0,2k,110005,1,ok,232,47
libero_10,6,5,7,8a6dcbae82085f35385e2fe6b5a615a1770ac5d9480043838a12d5240b0255f0,2k,110006,1,ok,269,54
libero_10,6,5,7,8a6dcbae82085f35385e2fe6b5a615a1770ac5d9480043838a12d5240b0255f0,2k,110007,1,ok,262,53
libero_10,6,6,7,c41780c710242b2f6b3db5dbd7affc1f997149e71ec32072cc1a820a921d2f7c,2k,110000,1,ok,289,58
libero_10,6,6,7,c41780c710242b2f6b3db5dbd7affc1f997149e71ec32072cc1a820a921d2f7c,2k,110001,1,ok,489,98
libero_10,6,6,7,c41780c710242b2f6b3db5dbd7affc1f997149e71ec32072cc1a820a921d2f7c,2k,110002,0,ok,520,104
libero_10,6,6,7,c41780c710242b2f6b3db5dbd7affc1f997149e71ec32072cc1a820a921d2f7c,2k,110003,0,ok,520,104
libero_10,6,6,7,c41780c710242b2f6b3db5dbd7affc1f997149e71ec32072cc1a820a921d2f7c,2k,110004,1,ok,511,103
libero_10,6,6,7,c41780c710242b2f6b3db5dbd7affc1f997149e71ec32072cc1a820a921d2f7c,2k,110005,1,ok,314,63
libero_10,6,6,7,c41780c710242b2f6b3db5dbd7affc1f997149e71ec32072cc1a820a921d2f7c,2k,110006,0,ok,520,104
libero_10,6,6,7,c41780c710242b2f6b3db5dbd7affc1f997149e71ec32072cc1a820a921d2f7c,2k,110007,0,ok,520,104
libero_10,6,7,7,0d3ae3dd7febf75bb118d8cb9451c1b66639808e26f0e8a45ede4bc43e19ae5d,2k,110000,1,ok,318,64
libero_10,6,7,7,0d3ae3dd7febf75bb118d8cb9451c1b66639808e26f0e8a45ede4bc43e19ae5d,2k,110001,0,ok,520,104
libero_10,6,7,7,0d3ae3dd7febf75bb118d8cb9451c1b66639808e26f0e8a45ede4bc43e19ae5d,2k,110002,1,ok,303,61
libero_10,6,7,7,0d3ae3dd7febf75bb118d8cb9451c1b66639808e26f0e8a45ede4bc43e19ae5d,2k,110003,1,ok,347,70
libero_10,6,7,7,0d3ae3dd7febf75bb118d8cb9451c1b66639808e26f0e8a45ede4bc43e19ae5d,2k,110004,0,ok,520,104
libero_10,6,7,7,0d3ae3dd7febf75bb118d8cb9451c1b66639808e26f0e8a45ede4bc43e19ae5d,2k,110005,1,ok,467,94
libero_10,6,7,7,0d3ae3dd7febf75bb118d8cb9451c1b66639808e26f0e8a45ede4bc43e19ae5d,2k,110006,0,ok,520,104
libero_10,6,7,7,0d3ae3dd7febf75bb118d8cb9451c1b66639808e26f0e8a45ede4bc43e19ae5d,2k,110007,1,ok,214,43
libero_10,6,8,7,8be708d9b5fa4897bf55675dedf25d82e472340b3749859dcc7cff07bf540606,2k,110000,0,ok,520,104
libero_10,6,8,7,8be708d9b5fa4897bf55675dedf25d82e472340b3749859dcc7cff07bf540606,2k,110001,0,ok,520,104
libero_10,6,8,7,8be708d9b5fa4897bf55675dedf25d82e472340b3749859dcc7cff07bf540606,2k,110002,0,ok,520,104
libero_10,6,8,7,8be708d9b5fa4897bf55675dedf25d82e472340b3749859dcc7cff07bf540606,2k,110003,1,ok,224,45
libero_10,6,8,7,8be708d9b5fa4897bf55675dedf25d82e472340b3749859dcc7cff07bf540606,2k,110004,1,ok,246,50
libero_10,6,8,7,8be708d9b5fa4897bf55675dedf25d82e472340b3749859dcc7cff07bf540606,2k,110005,0,ok,520,104
libero_10,6,8,7,8be708d9b5fa4897bf55675dedf25d82e472340b3749859dcc7cff07bf540606,2k,110006,1,ok,223,45
libero_10,6,8,7,8be708d9b5fa4897bf55675dedf25d82e472340b3749859dcc7cff07bf540606,2k,110007,1,ok,348,70
libero_10,6,9,7,d8e228669ac89b85043fb31e7fcf2618c2bcfffa1c0ed1bde4db1bfe71a68e43,2k,110000,0,ok,520,104
libero_10,6,9,7,d8e228669ac89b85043fb31e7fcf2618c2bcfffa1c0ed1bde4db1bfe71a68e43,2k,110001,0,ok,520,104
libero_10,6,9,7,d8e228669ac89b85043fb31e7fcf2618c2bcfffa1c0ed1bde4db1bfe71a68e43,2k,110002,1,ok,485,97
libero_10,6,9,7,d8e228669ac89b85043fb31e7fcf2618c2bcfffa1c0ed1bde4db1bfe71a68e43,2k,110003,1,ok,360,72
libero_10,6,9,7,d8e228669ac89b85043fb31e7fcf2618c2bcfffa1c0ed1bde4db1bfe71a68e43,2k,110004,1,ok,201,41
libero_10,6,9,7,d8e228669ac89b85043fb31e7fcf2618c2bcfffa1c0ed1bde4db1bfe71a68e43,2k,110005,1,ok,376,76
libero_10,6,9,7,d8e228669ac89b85043fb31e7fcf2618c2bcfffa1c0ed1bde4db1bfe71a68e43,2k,110006,0,ok,520,104
libero_10,6,9,7,d8e228669ac89b85043fb31e7fcf2618c2bcfffa1c0ed1bde4db1bfe71a68e43,2k,110007,1,ok,484,97
libero_10,6,10,7,55f9f4820dd4d546b73953e424eaa7e1517d092e4cb44e4b2f7aaf20cf4b88ba,2k,110000,1,ok,197,40
