suite,task_id,init_idx,env_seed,sim_state_hash,checkpoint,policy_seed,success,status,steps,replans
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,3k,110000,1,ok,231,47
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,3k,110001,1,ok,243,49
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,3k,110002,1,ok,223,45
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,3k,110003,1,ok,224,45
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,3k,110004,1,ok,230,46
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,3k,110005,1,ok,232,47
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,3k,110006,1,ok,239,48
libero_10,2,0,7,898747a843f4d59a4ec849c637bd3d582c2ad65a6dab27dbc928735e1810fcc9,3k,110007,1,ok,214,43
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,3k,110000,1,ok,271,55
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,3k,110001,1,ok,234,47
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,3k,110002,1,ok,241,49
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,3k,110003,1,ok,216,44
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,3k,110004,1,ok,261,53
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,3k,110005,1,ok,257,52
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,3k,110006,1,ok,239,48
libero_10,2,1,7,828e040d56d35867daacad89177e90deefac51cfc208b440f1016fc1972f759b,3k,110007,1,ok,233,47
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,3k,110000,1,ok,266,54
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,3k,110001,1,ok,254,51
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,3k,110002,1,ok,241,49
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,3k,110003,1,ok,243,49
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,3k,110004,1,ok,234,47
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,3k,110005,1,ok,247,50
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,3k,110006,1,ok,255,51
libero_10,2,2,7,a6b68db76218b973c9bbc03789bcd93a9a5b194442bedbd2eef5570c507eb0da,3k,110007,1,ok,262,53
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,3k,110000,1,ok,252,51
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,3k,110001,1,ok,230,46
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,3k,110002,1,ok,248,50
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,3k,110003,1,ok,271,55
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,3k,110004,1,ok,272,55
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,3k,110005,1,ok,266,54
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,3k,110006,1,ok,247,50
libero_10,2,3,7,b82a57fa79fdf0549968dbc7916ac9be37aec028d96a4fb14e02862a016414b2,3k,110007,1,ok,233,47
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,3k,110000,1,ok,222,45
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,3k,110001,1,ok,293,59
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,3k,110002,1,ok,230,46
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,3k,110003,1,ok,226,46
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,3k,110004,1,ok,249,50
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,3k,110005,1,ok,213,43
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,3k,110006,1,ok,240,48
libero_10,2,4,7,8075df9c9bac15b5108d0378483cf2f46ba90feff7c1cf21104401ec8e166716,3k,110007,1,ok,238,48
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,3k,110000,1,ok,265,53
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,3k,110001,1,ok,239,48
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,3k,110002,1,ok,251,51
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,3k,110003,1,ok,250,50
libero_10,2,5,7,22255c578ab85409280f2d1338aeca4a56bae12867bb24b60b77ca787e1a1ee6,3k,110004,1,ok,253,51
